phenotype_name,accession_id,accession_name,accession_cs_number,accession_longitude,accession_latitude,accession_country,value,obs_unit_id
Ni60,8323,Lc-0,,-4.0,57.0,UK,6.421636372,12833
Ni60,8323,Lc-0,,-4.0,57.0,UK,6.758007801,12834
Ni60,8323,Lc-0,,-4.0,57.0,UK,6.98225542,12835
Ni60,8323,Lc-0,,-4.0,57.0,UK,6.717235506,12836
Ni60,8323,Lc-0,,-4.0,57.0,UK,6.329898709,12837
Ni60,116,LDV-25,,-4.06667,48.5167,France,7.018227875,12838
Ni60,116,LDV-25,,-4.06667,48.5167,France,6.298409632,12839
Ni60,116,LDV-25,,-4.06667,48.5167,France,6.46777863,12840
Ni60,116,LDV-25,,-4.06667,48.5167,France,6.256067382,12841
Ni60,116,LDV-25,,-4.06667,48.5167,France,6.785345503,12842
Ni60,116,LDV-25,,-4.06667,48.5167,France,7.208767999,12843
Ni60,126,LDV-34,,-4.06667,48.5167,France,7.735641704,12844
Ni60,126,LDV-34,,-4.06667,48.5167,France,7.179274665,12845
Ni60,126,LDV-34,,-4.06667,48.5167,France,6.826195583,12846
Ni60,126,LDV-34,,-4.06667,48.5167,France,6.376822207,12847
Ni60,126,LDV-34,,-4.06667,48.5167,France,6.943888611,12848
Ni60,126,LDV-34,,-4.06667,48.5167,France,6.31262601,12849
Ni60,149,LDV-58,,-4.06667,48.5167,France,5.934783386,12850
Ni60,149,LDV-58,,-4.06667,48.5167,France,6.213311126,12851
Ni60,149,LDV-58,,-4.06667,48.5167,France,6.631102736,12852
Ni60,149,LDV-58,,-4.06667,48.5167,France,5.62411783,12853
Ni60,149,LDV-58,,-4.06667,48.5167,France,6.031196834,12854
Ni60,149,LDV-58,,-4.06667,48.5167,France,6.491838866,12855
Ni60,6932,Ler-1,CS77021,10.8719,47984,GER,6.798780095,12856
Ni60,6932,Ler-1,CS77021,10.8719,47984,GER,7.471522953,12857
Ni60,6932,Ler-1,CS77021,10.8719,47984,GER,6.829359316,12858
Ni60,6932,Ler-1,CS77021,10.8719,47984,GER,8.348127283,12859
Ni60,6932,Ler-1,CS77021,10.8719,47984,GER,7.542874468,12860
Ni60,6932,Ler-1,CS77021,10.8719,47984,GER,8.36851343,12861
Ni60,8241,Liarum,CS77038,13821,55.9473,Sweden,7.318799189,12862
Ni60,8241,Liarum,CS77038,13821,55.9473,Sweden,7.458511948,12863
Ni60,8241,Liarum,CS77038,13821,55.9473,Sweden,7.94213304,12864
Ni60,8241,Liarum,CS77038,13821,55.9473,Sweden,6.620235389,12865
Ni60,8241,Liarum,CS77038,13821,55.9473,Sweden,5.953912996,12866
Ni60,8241,Liarum,CS77038,13821,55.9473,Sweden,7.866903093,12867
Ni60,8242,Lillö-1,CS77039,15.7884,56.1494,Sweden,5.959671635,12868
Ni60,8242,Lillö-1,CS77039,15.7884,56.1494,Sweden,6.308995194,12869
Ni60,8242,Lillö-1,CS77039,15.7884,56.1494,Sweden,6.520706442,12870
Ni60,8242,Lillö-1,CS77039,15.7884,56.1494,Sweden,7.293452498,12871
Ni60,8242,Lillö-1,CS77039,15.7884,56.1494,Sweden,6.478364193,12872
Ni60,8242,Lillö-1,CS77039,15.7884,56.1494,Sweden,6.46777863,12873
Ni60,641,LI-OF-095,,-72.9069,40.7777,US,7.821236633,12874
Ni60,641,LI-OF-095,,-72.9069,40.7777,US,6.633606993,12875
Ni60,641,LI-OF-095,,-72.9069,40.7777,US,7.906831561,12876
Ni60,641,LI-OF-095,,-72.9069,40.7777,US,6.002344392,12877
Ni60,641,LI-OF-095,,-72.9069,40.7777,US,6.398220939,12878
Ni60,641,LI-OF-095,,-72.9069,40.7777,US,6.441018403,12879
Ni60,8325,Lip-0,,19.3,50.0,Poland,6.845354844,12880
Ni60,8325,Lip-0,,19.3,50.0,Poland,6.427563234,12881
Ni60,8325,Lip-0,,19.3,50.0,Poland,6.706090974,12882
Ni60,8325,Lip-0,,19.3,50.0,Poland,7.27385906,12883
Ni60,8325,Lip-0,,19.3,50.0,Poland,6.245448942,12884
Ni60,8325,Lip-0,,19.3,50.0,Poland,6.920343082,12885
Ni60,8326,Lis-1,CS77042,14775,56.0328,Sweden,6.941483125,12886
Ni60,8326,Lis-1,CS77042,14775,56.0328,Sweden,7.186116892,12887
Ni60,8326,Lis-1,CS77042,14775,56.0328,Sweden,6.696849359,12888
Ni60,8326,Lis-1,CS77042,14775,56.0328,Sweden,7.583646763,12889
Ni60,8326,Lis-1,CS77042,14775,56.0328,Sweden,6.605111696,12890
Ni60,8326,Lis-1,CS77042,14775,56.0328,Sweden,7.614225983,12891
Ni60,8222,Lis-2,CS77043,14775,56.0328,Sweden,8.038857259,12892
Ni60,8222,Lis-2,CS77043,14775,56.0328,Sweden,6.039890079,12893
Ni60,8222,Lis-2,CS77043,14775,56.0328,Sweden,7.232822106,12894
Ni60,8222,Lis-2,CS77043,14775,56.0328,Sweden,7.684201791,12895
Ni60,8222,Lis-2,CS77043,14775,56.0328,Sweden,6.673971066,12896
Ni60,8222,Lis-2,CS77043,14775,56.0328,Sweden,7.039373669,12897
Ni60,8430,Lisse,,4.5667,52.25,NED,6.838273315,12898
Ni60,8430,Lisse,,4.5667,52.25,NED,6.700661003,12899
Ni60,8430,Lisse,,4.5667,52.25,NED,7.61101937,12900
Ni60,8430,Lisse,,4.5667,52.25,NED,7.378136997,12901
Ni60,8430,Lisse,,4.5667,52.25,NED,7.166425749,12902
Ni60,8430,Lisse,,4.5667,52.25,NED,6.637147629,12903
Ni60,6933,LL-0,CS77047,2.49,41.59,Spain,7.821236633,12904
Ni60,6933,LL-0,CS77047,2.49,41.59,Spain,8.120818884,12905
Ni60,6933,LL-0,CS77047,2.49,41.59,Spain,8.65578719,12906
Ni60,6933,LL-0,CS77047,2.49,41.59,Spain,7.692844239,12907
Ni60,6933,LL-0,CS77047,2.49,41.59,Spain,7.896132195,12908
Ni60,6933,LL-0,CS77047,2.49,41.59,Spain,7.211372764,12909
Ni60,8329,Lm-2,,0.5,48.0,France,6.170460705,12910
Ni60,8329,Lm-2,,0.5,48.0,France,6.095472467,12911
Ni60,8329,Lm-2,,0.5,48.0,France,6.277586758,12912
Ni60,8329,Lm-2,,0.5,48.0,France,4.799247215,12913
Ni60,8329,Lm-2,,0.5,48.0,France,5.356302695,12914
Ni60,8329,Lm-2,,0.5,48.0,France,7.263146454,12915
Ni60,6042,Lom1-1,CS77048,13.9,56.09,Sweden,6.584725549,12916
Ni60,6042,Lom1-1,CS77048,13.9,56.09,Sweden,5.983334206,12917
Ni60,6042,Lom1-1,CS77048,13.9,56.09,Sweden,6.910903905,12918
Ni60,6042,Lom1-1,CS77048,13.9,56.09,Sweden,6.319705635,12919
Ni60,6042,Lom1-1,CS77048,13.9,56.09,Sweden,6.024106501,12920
Ni60,6042,Lom1-1,CS77048,13.9,56.09,Sweden,6.737621653,12921
Ni60,6046,Löv-5,CS77050,18079,62801,Sweden,6.743003253,12922
Ni60,6046,Löv-5,CS77050,18079,62801,Sweden,6.266652945,12923
Ni60,6046,Löv-5,CS77050,18079,62801,Sweden,6.234896257,12924
Ni60,6046,Löv-5,CS77050,18079,62801,Sweden,6.340751881,12925
Ni60,6046,Löv-5,CS77050,18079,62801,Sweden,6.997056751,12926
Ni60,6046,Löv-5,CS77050,18079,62801,Sweden,7.251110248,12927
Ni60,7520,Lp2-2,CS76546,16.81,49.38,Czech Republic,8.468742673,12928
Ni60,7520,Lp2-2,CS76546,16.81,49.38,Czech Republic,6.824430961,12929
Ni60,7520,Lp2-2,CS76546,16.81,49.38,Czech Republic,7.050120804,12930
Ni60,7520,Lp2-2,CS76546,16.81,49.38,Czech Republic,6.147361433,12931
Ni60,7520,Lp2-2,CS76546,16.81,49.38,Czech Republic,7.125350752,12932
Ni60,7520,Lp2-2,CS76546,16.81,49.38,Czech Republic,7.587477573,12933
Ni60,7521,Lp2-6,CS77052,16.81,49.38,Czech Republic,6.520706442,12934
Ni60,7521,Lp2-6,CS77052,16.81,49.38,Czech Republic,6.77475994,12935
Ni60,7521,Lp2-6,CS77052,16.81,49.38,Czech Republic,5.970257197,12936
Ni60,7521,Lp2-6,CS77052,16.81,49.38,Czech Republic,7.240524686,12937
Ni60,7521,Lp2-6,CS77052,16.81,49.38,Czech Republic,6.743003253,12938
Ni60,7521,Lp2-6,CS77052,16.81,49.38,Czech Republic,10.38443672,12939
Ni60,8335,Lund,CS77060,13.2,55.71,Sweden,6.975986709,12940
Ni60,8335,Lund,CS77060,13.2,55.71,Sweden,7.286268327,12941
Ni60,8335,Lund,CS77060,13.2,55.71,Sweden,6.430319037,12942
Ni60,8335,Lund,CS77060,13.2,55.71,Sweden,8.035223955,12943
Ni60,8335,Lund,CS77060,13.2,55.71,Sweden,7.200673398,12944
Ni60,8335,Lund,CS77060,13.2,55.71,Sweden,7.27556896,12945
Ni60,6936,Lz-0,,3.3,46.0,France,6.331149785,12946
Ni60,6936,Lz-0,,3.3,46.0,France,5.78480691,12947
Ni60,6936,Lz-0,,3.3,46.0,France,6.116897678,12948
Ni60,6936,Lz-0,,3.3,46.0,France,6.963193503,12949
Ni60,6936,Lz-0,,3.3,46.0,France,6.427563234,12950
Ni60,6936,Lz-0,,3.3,46.0,France,5.78480691,12951
Ni60,2057,Map-42,CS77732,-86412,42166,US,6.584725549,12952
Ni60,2057,Map-42,CS77732,-86412,42166,US,6.340091783,12953
Ni60,2057,Map-42,CS77732,-86412,42166,US,7.094379229,12954
Ni60,2057,Map-42,CS77732,-86412,42166,US,7.522488321,12955
Ni60,2057,Map-42,CS77732,-86412,42166,US,5.62657663,12956
Ni60,2057,Map-42,CS77732,-86412,42166,US,6.013913427,12957
Ni60,166,MIB-15,,5.31667,47.3833,France,6.953396586,12958
Ni60,166,MIB-15,,5.31667,47.3833,France,6.931902315,12959
Ni60,166,MIB-15,,5.31667,47.3833,France,6.136614298,12960
Ni60,166,MIB-15,,5.31667,47.3833,France,6.716959608,12961
Ni60,166,MIB-15,,5.31667,47.3833,France,6.706212472,12962
Ni60,166,MIB-15,,5.31667,47.3833,France,6.319315599,12963
Ni60,173,MIB-22,,5.31667,47.3833,France,6.372508569,12964
Ni60,173,MIB-22,,5.31667,47.3833,France,6.436021943,12965
Ni60,173,MIB-22,,5.31667,47.3833,France,6.446607506,12966
Ni60,173,MIB-22,,5.31667,47.3833,France,6.499535318,12967
Ni60,173,MIB-22,,5.31667,47.3833,France,6.531292005,12968
Ni60,173,MIB-22,,5.31667,47.3833,France,6.764174378,12969
Ni60,178,MIB-28,,5.31667,47.3833,France,6.847594316,12970
Ni60,178,MIB-28,,5.31667,47.3833,France,7.02948354,12971
Ni60,178,MIB-28,,5.31667,47.3833,France,7.27556896,12972
Ni60,178,MIB-28,,5.31667,47.3833,France,6.259129179,12973
Ni60,178,MIB-28,,5.31667,47.3833,France,7.08298037,12974
Ni60,178,MIB-28,,5.31667,47.3833,France,6.826195583,12975
Ni60,223,MIB-84,,5.31667,47.3833,France,6.106185072,12976
Ni60,223,MIB-84,,5.31667,47.3833,France,6.534689288,12977
Ni60,223,MIB-84,,5.31667,47.3833,France,7.509536378,12978
Ni60,223,MIB-84,,5.31667,47.3833,France,6.009771624,12979
Ni60,223,MIB-84,,5.31667,47.3833,France,5.913358175,12980
Ni60,223,MIB-84,,5.31667,47.3833,France,6.620390131,12981
Ni60,1925,MNF-Che-2,CS77096,-86.1843,43.5251,US,6.859938537,12982
Ni60,1925,MNF-Che-2,CS77096,-86.1843,43.5251,US,6.686656285,12983
Ni60,1925,MNF-Che-2,CS77096,-86.1843,43.5251,US,5.810051955,12984
Ni60,1925,MNF-Che-2,CS77096,-86.1843,43.5251,US,7.175923818,12985
Ni60,1925,MNF-Che-2,CS77096,-86.1843,43.5251,US,6.217774899,12986
Ni60,1925,MNF-Che-2,CS77096,-86.1843,43.5251,US,6.849745463,12987
Ni60,1967,MNF-Jac-32,,-86.1739,43.5187,US,7.254316376,12988
Ni60,1967,MNF-Jac-32,,-86.1739,43.5187,US,5.814200236,12989
Ni60,1967,MNF-Jac-32,,-86.1739,43.5187,US,7.340293459,12990
Ni60,1967,MNF-Jac-32,,-86.1739,43.5187,US,6.158108568,12991
Ni60,1967,MNF-Jac-32,,-86.1739,43.5187,US,5.652993206,12992
Ni60,1967,MNF-Jac-32,,-86.1739,43.5187,US,6.491269765,12993
Ni60,1859,MNF-Pot-48,,-86.2657,43595,US,7.08174125,12994
Ni60,1859,MNF-Pot-48,,-86.2657,43595,US,6.637147629,12995
Ni60,1859,MNF-Pot-48,,-86.2657,43595,US,7.865072868,12996
Ni60,1859,MNF-Pot-48,,-86.2657,43595,US,6.054941696,12997
Ni60,1859,MNF-Pot-48,,-86.2657,43595,US,5.959671635,12998
Ni60,1859,MNF-Pot-48,,-86.2657,43595,US,7.049984563,12999
Ni60,1867,MNF-Pot-68,,-86.2657,43595,US,7.382562622,13000
Ni60,1867,MNF-Pot-68,,-86.2657,43595,US,7.917530928,13001
Ni60,1867,MNF-Pot-68,,-86.2657,43595,US,6.013043759,13002
Ni60,1867,MNF-Pot-68,,-86.2657,43595,US,6.911790512,13003
Ni60,1867,MNF-Pot-68,,-86.2657,43595,US,6.17353425,13004
Ni60,1867,MNF-Pot-68,,-86.2657,43595,US,7.050882272,13005
Ni60,242,MOG-37,,-4.06667,48.6667,France,5.709818673,13006
Ni60,242,MOG-37,,-4.06667,48.6667,France,5.602692619,13007
Ni60,242,MOG-37,,-4.06667,48.6667,France,6.416850628,13008
Ni60,242,MOG-37,,-4.06667,48.6667,France,6.138322888,13009
Ni60,242,MOG-37,,-4.06667,48.6667,France,5.774094305,13010
Ni60,7522,Mr-0,,9.65,44.15,Italy,7.298240702,13011
Ni60,7522,Mr-0,,9.65,44.15,Italy,6.299319488,13012
Ni60,7522,Mr-0,,9.65,44.15,Italy,6.533760181,13013
Ni60,7522,Mr-0,,9.65,44.15,Italy,6.421636372,13014
Ni60,7522,Mr-0,,9.65,44.15,Italy,6.411443298,13015
Ni60,7522,Mr-0,,9.65,44.15,Italy,6.36047793,13016
Ni60,6937,Mrk-0,,9.3,49.0,GER,6.695465337,13017
Ni60,6937,Mrk-0,,9.3,49.0,GER,5.6207518,13018
Ni60,6937,Mrk-0,,9.3,49.0,GER,5.803453101,13019
Ni60,6937,Mrk-0,,9.3,49.0,GER,6.469775494,13020
Ni60,6937,Mrk-0,,9.3,49.0,GER,5.502533311,13021
Ni60,6937,Mrk-0,,9.3,49.0,GER,8.307535643,13022
Ni60,6939,Mt-0,,22.46,32.34,LIB,6.404265256,13023
Ni60,6939,Mt-0,,22.46,32.34,LIB,5.769131511,13024
Ni60,6939,Mt-0,,22.46,32.34,LIB,6.478364193,13025
Ni60,6939,Mt-0,,22.46,32.34,LIB,7.335794748,13026
Ni60,6939,Mt-0,,22.46,32.34,LIB,6.20313957,13027
Ni60,6939,Mt-0,,22.46,32.34,LIB,7.505163746,13028
Ni60,6940,Mz-0,CS76557,8.3,50.3,GER,7.254170228,13029
Ni60,6940,Mz-0,CS76557,8.3,50.3,GER,7.457458184,13030
Ni60,6940,Mz-0,CS76557,8.3,50.3,GER,7.446758818,13031
Ni60,6940,Mz-0,CS76557,8.3,50.3,GER,7.532353747,13032
Ni60,6940,Mz-0,CS76557,8.3,50.3,GER,6.248429813,13033
Ni60,6940,Mz-0,CS76557,8.3,50.3,GER,6.911790512,13034
Ni60,7438,N13,,34.15,61.36,Russia,7.348847297,13035
Ni60,7438,N13,,34.15,61.36,Russia,7.809489329,13036
Ni60,7438,N13,,34.15,61.36,Russia,7.13459519,13037
Ni60,7438,N13,,34.15,61.36,Russia,7.359559903,13038
Ni60,7438,N13,,34.15,61.36,Russia,11.16253482,13039
Ni60,7438,N13,,34.15,61.36,Russia,6.170460705,13040
Ni60,8343,Na-1,CS76558,1.5,47.5,France,6.587993983,13041
Ni60,8343,Na-1,CS76558,1.5,47.5,France,6.996385127,13042
Ni60,8343,Na-1,CS76558,1.5,47.5,France,6.716959608,13043
Ni60,8343,Na-1,CS76558,1.5,47.5,France,6.953396586,13044
Ni60,8343,Na-1,CS76558,1.5,47.5,France,7.662707521,13045
Ni60,8343,Na-1,CS76558,1.5,47.5,France,7.017879398,13046
Ni60,8246,NC-6,CS77124,-79.18,35.0,US,7.886243993,13047
Ni60,8246,NC-6,CS77124,-79.18,35.0,US,6.658318754,13048
Ni60,8246,NC-6,CS77124,-79.18,35.0,US,7.261695811,13049
Ni60,8246,NC-6,CS77124,-79.18,35.0,US,7.325209185,13050
Ni60,8246,NC-6,CS77124,-79.18,35.0,US,6.340751881,13051
Ni60,8246,NC-6,CS77124,-79.18,35.0,US,5.377465702,13052
Ni60,6942,Nd-1,,10.0,50.0,GER,7.436059452,13053
Ni60,6942,Nd-1,,10.0,50.0,GER,6.408920305,13054
Ni60,6942,Nd-1,,10.0,50.0,GER,5.820455168,13055
Ni60,6942,Nd-1,,10.0,50.0,GER,6.740600655,13056
Ni60,6942,Nd-1,,10.0,50.0,GER,5.360382425,13057
Ni60,6942,Nd-1,,10.0,50.0,GER,6.975986709,13058
Ni60,6943,NFA-10,CS77126,-0.6383,51.4083,UK,7.348847297,13059
Ni60,6943,NFA-10,CS77126,-0.6383,51.4083,UK,6.609677525,13060
Ni60,6943,NFA-10,CS77126,-0.6383,51.4083,UK,6.984618714,13061
Ni60,6943,NFA-10,CS77126,-0.6383,51.4083,UK,7.702363275,13062
Ni60,6943,NFA-10,CS77126,-0.6383,51.4083,UK,7.27385906,13063
Ni60,6943,NFA-10,CS77126,-0.6383,51.4083,UK,6.427563234,13064
Ni60,6944,NFA-8,CS78913,-0.6383,51.4083,UK,6.829359316,13065
Ni60,6944,NFA-8,CS78913,-0.6383,51.4083,UK,5.983334206,13066
Ni60,6944,NFA-8,CS78913,-0.6383,51.4083,UK,7.37978529,13067
Ni60,6944,NFA-8,CS78913,-0.6383,51.4083,UK,7.12495845,13068
Ni60,6944,NFA-8,CS78913,-0.6383,51.4083,UK,7.4919091,13069
Ni60,6944,NFA-8,CS78913,-0.6383,51.4083,UK,6.798780095,13070
Ni60,7518,ÖMö2-1,,15.78,56.14,Sweden,6.526706367,13071
Ni60,7518,ÖMö2-1,,15.78,56.14,Sweden,7.324414923,13072
Ni60,7518,ÖMö2-1,,15.78,56.14,Sweden,5.977634244,13073
Ni60,7518,ÖMö2-1,,15.78,56.14,Sweden,6.992899679,13074
Ni60,7518,ÖMö2-1,,15.78,56.14,Sweden,7.200096706,13075
Ni60,7518,ÖMö2-1,,15.78,56.14,Sweden,6.640664732,13076
Ni60,6074,Ör-1,CS77150,16.1308,56.4573,Sweden,6.204030478,13077
Ni60,6074,Ör-1,CS77150,16.1308,56.4573,Sweden,6.868413832,13078
Ni60,6074,Ör-1,CS77150,16.1308,56.4573,Sweden,7.701232403,13079
Ni60,6074,Ör-1,CS77150,16.1308,56.4573,Sweden,7.719947427,13080
Ni60,6074,Ör-1,CS77150,16.1308,56.4573,Sweden,7.738662451,13081
Ni60,6074,Ör-1,CS77150,16.1308,56.4573,Sweden,6.924558904,13082
Ni60,8351,Ost-0,CS77154,18.37,60.25,Sweden,7.08236221,13083
Ni60,8351,Ost-0,CS77154,18.37,60.25,Sweden,7.340293459,13084
Ni60,8351,Ost-0,CS77154,18.37,60.25,Sweden,6.566499713,13085
Ni60,8351,Ost-0,CS77154,18.37,60.25,Sweden,7.565983302,13086
Ni60,8351,Ost-0,CS77154,18.37,60.25,Sweden,6.577246848,13087
Ni60,8351,Ost-0,CS77154,18.37,60.25,Sweden,7.512247625,13088
Ni60,6946,Oy-0,,6.19,60.39,Norway,6.308995194,13089
Ni60,6946,Oy-0,,6.19,60.39,Norway,6.012599447,13090
Ni60,6946,Oy-0,,6.19,60.39,Norway,7.071155687,13091
Ni60,6946,Oy-0,,6.19,60.39,Norway,6.499535318,13092
Ni60,6946,Oy-0,,6.19,60.39,Norway,5.642104763,13093
Ni60,6946,Oy-0,,6.19,60.39,Norway,7.155840187,13094
Ni60,8353,Pa-1,,13.22,38.07,Italy,6.494515234,13095
Ni60,8353,Pa-1,,13.22,38.07,Italy,7.864034097,13096
Ni60,8353,Pa-1,,13.22,38.07,Italy,6.259129179,13097
Ni60,8353,Pa-1,,13.22,38.07,Italy,6.248429813,13098
Ni60,8353,Pa-1,,13.22,38.07,Italy,6.558711431,13099
Ni60,8353,Pa-1,,13.22,38.07,Italy,6.034442491,13100
Ni60,258,PAR-3,,-0.25,46.65,France,5.634830435,13101
Ni60,258,PAR-3,,-0.25,46.65,France,6.620390131,13102
Ni60,258,PAR-3,,-0.25,46.65,France,6.363287602,13103
Ni60,258,PAR-3,,-0.25,46.65,France,6.149035494,13104
Ni60,258,PAR-3,,-0.25,46.65,France,6.138322888,13105
Ni60,258,PAR-3,,-0.25,46.65,France,5.570554803,13106
Ni60,259,PAR-4,,-0.25,46.65,France,7.155537671,13107
Ni60,259,PAR-4,,-0.25,46.65,France,6.115844163,13108
Ni60,259,PAR-4,,-0.25,46.65,France,6.951676199,13109
Ni60,259,PAR-4,,-0.25,46.65,France,6.635690917,13110
Ni60,259,PAR-4,,-0.25,46.65,France,6.319705635,13111
Ni60,259,PAR-4,,-0.25,46.65,France,6.003720354,13112
Ni60,260,PAR-5,,-0.25,46.65,France,5.824947372,13113
Ni60,260,PAR-5,,-0.25,46.65,France,6.168855704,13114
Ni60,260,PAR-5,,-0.25,46.65,France,5.6207518,13115
Ni60,260,PAR-5,,-0.25,46.65,France,5.803453101,13116
Ni60,260,PAR-5,,-0.25,46.65,France,5.405809092,13117
Ni60,260,PAR-5,,-0.25,46.65,France,4.911440865,13118
Ni60,2150,Paw-3,,-86431,42148,US,7.780388369,13119
Ni60,2150,Paw-3,,-86431,42148,US,6.023185009,13120
Ni60,2150,Paw-3,,-86431,42148,US,6.891201127,13121
Ni60,2150,Paw-3,,-86431,42148,US,7.685118307,13122
Ni60,2150,Paw-3,,-86431,42148,US,6.753588815,13123
Ni60,2150,Paw-3,,-86431,42148,US,6.912372251,13124
Ni60,2187,Pent-1,,-86.3929,43.7623,US,7.960328392,13125
Ni60,2187,Pent-1,,-86.3929,43.7623,US,7.018784174,13126
Ni60,2187,Pent-1,,-86.3929,43.7623,US,5.745559606,13127
Ni60,2187,Pent-1,,-86.3929,43.7623,US,6.526613332,13128
Ni60,2187,Pent-1,,-86.3929,43.7623,US,5.841853901,13129
Ni60,2187,Pent-1,,-86.3929,43.7623,US,7.403961354,13130
Ni60,8354,Per-1,CS76571,56.3167,58.0,Russia,7.788064118,13131
Ni60,8354,Per-1,CS76571,56.3167,58.0,Russia,6.620390131,13132
Ni60,8354,Per-1,CS76571,56.3167,58.0,Russia,6.502551472,13133
Ni60,8354,Per-1,CS76571,56.3167,58.0,Russia,8.098729675,13134
Ni60,8354,Per-1,CS76571,56.3167,58.0,Russia,6.952480898,13135
Ni60,8354,Per-1,CS76571,56.3167,58.0,Russia,6.641815342,13136
Ni60,7296,Petergof,CS77170,29.0,59.0,Russia,7.114765377,13137
Ni60,7296,Petergof,CS77170,29.0,59.0,Russia,6.095458016,13138
Ni60,7296,Petergof,CS77170,29.0,59.0,Russia,6.584725549,13139
Ni60,7296,Petergof,CS77170,29.0,59.0,Russia,6.788587021,13140
Ni60,7296,Petergof,CS77170,29.0,59.0,Russia,6.941483125,13141
Ni60,7296,Petergof,CS77170,29.0,59.0,Russia,6.187195679,13142
Ni60,8244,PHW-34,CS77174,2.3086,48.6103,France,6.115120027,13143
Ni60,8244,PHW-34,CS77174,2.3086,48.6103,France,6.050637215,13144
Ni60,8244,PHW-34,CS77174,2.3086,48.6103,France,6.684718202,13145
Ni60,8244,PHW-34,CS77174,2.3086,48.6103,France,5.298337739,13146
Ni60,8244,PHW-34,CS77174,2.3086,48.6103,France,5.674487477,13147
Ni60,8244,PHW-34,CS77174,2.3086,48.6103,France,5.76046456,13148
Ni60,7523,Pna-17,CS76575,-86.3253,42.0945,US,7.261695811,13149
Ni60,7523,Pna-17,CS76575,-86.3253,42.0945,US,7.621604933,13150
Ni60,7523,Pna-17,CS76575,-86.3253,42.0945,US,6.414850818,13151
Ni60,7523,Pna-17,CS76575,-86.3253,42.0945,US,7.483992621,13152
Ni60,7523,Pna-17,CS76575,-86.3253,42.0945,US,5.970257197,13153
Ni60,7523,Pna-17,CS76575,-86.3253,42.0945,US,6.256067382,13154
Ni60,8213,Pro-0,,-6.0,43.25,Spain,6.975986709,13155
Ni60,8213,Pro-0,,-6.0,43.25,Spain,5.681363409,13156
Ni60,8213,Pro-0,,-6.0,43.25,Spain,6.066540589,13157
Ni60,8213,Pro-0,,-6.0,43.25,Spain,6.344724108,13158
Ni60,8213,Pro-0,,-6.0,43.25,Spain,5.231990032,13159
Ni60,8213,Pro-0,,-6.0,43.25,Spain,5.2105913,13160
Ni60,6951,Pu2-23,CS76579,16.36,49.42,Czech Republic,7.01675653,13161
Ni60,6951,Pu2-23,CS76579,16.36,49.42,Czech Republic,7.359559903,13162
Ni60,6951,Pu2-23,CS76579,16.36,49.42,Czech Republic,6.684665763,13163
Ni60,6951,Pu2-23,CS76579,16.36,49.42,Czech Republic,7.27385906,13164
Ni60,6951,Pu2-23,CS76579,16.36,49.42,Czech Republic,7.680938064,13165
Ni60,6951,Pu2-23,CS76579,16.36,49.42,Czech Republic,7.038181741,13166
Ni60,6958,Ra-0,CS76582,3.3,46.0,France,6.686656285,13167
Ni60,6958,Ra-0,CS76582,3.3,46.0,France,5.218853686,13168
Ni60,6958,Ra-0,CS76582,3.3,46.0,France,6.462408666,13169
Ni60,6958,Ra-0,CS76582,3.3,46.0,France,6.268740267,13170
Ni60,6958,Ra-0,CS76582,3.3,46.0,France,6.187195679,13171
Ni60,6958,Ra-0,CS76582,3.3,46.0,France,5.99352728,13172
Ni60,8365,Rak-2,CS77201,16.0,49.0,Czech Republic,5.93012137,13173
Ni60,8365,Rak-2,CS77201,16.0,49.0,Czech Republic,6.926780424,13174
Ni60,8365,Rak-2,CS77201,16.0,49.0,Czech Republic,6.707515432,13175
Ni60,8365,Rak-2,CS77201,16.0,49.0,Czech Republic,6.30885181,13176
Ni60,8365,Rak-2,CS77201,16.0,49.0,Czech Republic,7.245711321,13177
Ni60,8365,Rak-2,CS77201,16.0,49.0,Czech Republic,6.906847243,13178
Ni60,6959,Rennes-1,CS77210,-1.41,48.5,France,6.891355056,13179
Ni60,6959,Rennes-1,CS77210,-1.41,48.5,France,8.023917586,13180
Ni60,6959,Rennes-1,CS77210,-1.41,48.5,France,6.699395305,13181
Ni60,6959,Rennes-1,CS77210,-1.41,48.5,France,6.852963106,13182
Ni60,6959,Rennes-1,CS77210,-1.41,48.5,France,7.246480595,13183
Ni60,6959,Rennes-1,CS77210,-1.41,48.5,France,7.371254433,13184
Ni60,6076,Rev-2,CS77215,13.4504,55.6942,Sweden,7.133703589,13185
Ni60,6076,Rev-2,CS77215,13.4504,55.6942,Sweden,5.489537648,13186
Ni60,6076,Rev-2,CS77215,13.4504,55.6942,Sweden,6.765338542,13187
Ni60,6076,Rev-2,CS77215,13.4504,55.6942,Sweden,6.648539869,13188
Ni60,7525,Rmx-A180,CS77218,-86511,42036,US,5.931822106,13189
Ni60,7525,Rmx-A180,CS77218,-86511,42036,US,6.159570947,13190
Ni60,7525,Rmx-A180,CS77218,-86511,42036,US,7.184440735,13191
Ni60,7525,Rmx-A180,CS77218,-86511,42036,US,6.076753187,13192
Ni60,7525,Rmx-A180,CS77218,-86511,42036,US,7.256906276,13193
Ni60,7525,Rmx-A180,CS77218,-86511,42036,US,6.780704152,13194
Ni60,267,ROM-1,,4.85,45.5333,France,6.070069832,13195
Ni60,267,ROM-1,,4.85,45.5333,France,7.340776882,13196
